train,val
"[0.1947221102915248, 0.19440946956070101, 0.1941786402342271, 0.19428406245246224, 0.1940550961512692, 0.19401965655234396, 0.19378770629362185, 0.19350983111225828, 0.19347827235350804, 0.1934329816425333]","[0.2276393107392571, 0.2269138219681653, 0.22692650014703925, 0.22684745626016098, 0.22587829963727432, 0.22671124610033902, 0.227106357162649, 0.22748270359906284, 0.227353036403656, 0.22657523642886768]"
"[0.194749831393057, 0.19450033874231942, 0.19430778981471547, 0.19395869848679523, 0.19418212877852575, 0.1938544542205577, 0.19352521139140033, 0.19373969581662392, 0.19372827225193687, 0.19402680789329568]","[0.2269794358448549, 0.22646290063858032, 0.2264992675997994, 0.22623943469741128, 0.22665607116439127, 0.22738170352849094, 0.2272157845172015, 0.22691488672386517, 0.2271303101019426, 0.22702966765923935]"
"[0.19486972256278506, 0.19423933958216588, 0.19425584284626707, 0.19397307537039932, 0.19408042546437712, 0.19380668398677087, 0.19394714879442235, 0.19358380952355814, 0.19374425374731727, 0.19341347039658197]","[0.22686795890331268, 0.22636315091089768, 0.22647841681133618, 0.2263825156471946, 0.22741538692604413, 0.22704780101776123, 0.22702546553178268, 0.2268494652076201, 0.2273154610937292, 0.2269194546070966]"
"[0.1947168807442091, 0.19435804702189505, 0.19445650538011472, 0.19386072069102403, 0.19399030537021403, 0.19380042032927883, 0.1936781261952556, 0.19361517152615956, 0.1935508531727353, 0.1937104404276731]","[0.22728100689974698, 0.22632767666469922, 0.2273323251442476, 0.2272900559685447, 0.226917180148038, 0.22707638415423306, 0.22748574885455045, 0.2272202426737005, 0.22717131132429297, 0.22659644078124652]"
"[0.19472750375161366, 0.19443868001808925, 0.19415133674534, 0.19402342221262503, 0.19403772998829277, 0.19400392297883423, 0.1938153493161104, 0.19397785256103595, 0.19354750565728362, 0.19355878249114875]","[0.22618977319110523, 0.22647366740486838, 0.22676014629277316, 0.22697945210066708, 0.22654001685706052, 0.2271388891068372, 0.22774868661707098, 0.22651094062761826, 0.22689756615595383, 0.2270583388480273]"
"[0.19511003518591122, 0.19443003301109588, 0.19431960833620052, 0.1939485125547769, 0.19455668444232066, 0.19381600359872897, 0.19357609307887602, 0.19387647707243355, 0.1933360968013199, 0.19325814738261457]","[0.22623539783737875, 0.226792111992836, 0.22628218748352744, 0.2265967293219133, 0.22703979096629404, 0.22676638581536032, 0.2265683818947185, 0.22676693444902246, 0.227719938213175, 0.2278397950259122]"
"[0.19483744824419216, 0.19432187620170263, 0.19419684428341535, 0.19406889987235165, 0.1937923306713299, 0.19389148505062473, 0.19369380274901585, 0.19357361918201252, 0.19324722384311716, 0.19358907244643386]","[0.22724584422328256, 0.22749362885951996, 0.2262659641829404, 0.2269365055994554, 0.22669078680601987, 0.22733654081821442, 0.2266780436038971, 0.22704070671038193, 0.2275437658483332, 0.2274000888521021]"
"[0.19471831513302668, 0.1943746276047765, 0.19433959733162606, 0.19402240657684755, 0.19425351720075218, 0.19397383015982958, 0.19371497555046666, 0.19375616144769045, 0.19364717511498197, 0.19342996164852258]","[0.22643156349658966, 0.22618167102336884, 0.2263038158416748, 0.22681379318237305, 0.226551045070995, 0.2268174480308186, 0.2275417596101761, 0.22668352723121643, 0.22720445557074112, 0.22739019312641837]"
"[0.1948500176777645, 0.19435786098545912, 0.1942467412018046, 0.19383707939057934, 0.19397692002204, 0.19387821009268566, 0.1937826356413413, 0.19344641549550756, 0.1933270155319146, 0.1931664367415467]","[0.22643654454838147, 0.2268495193936608, 0.2272409905086864, 0.22672877663915808, 0.22705510123209519, 0.22622271153059872, 0.22665554014119235, 0.22776600989428433, 0.2274909954179417, 0.22683749822053043]"
"[0.19487501635235183, 0.19428184826155098, 0.19413214823117061, 0.194178577588529, 0.19407768699587608, 0.19392148009976562, 0.1932261964040143, 0.19346823071946903, 0.1936152531784408, 0.19345830061605998]","[0.22635698318481445, 0.22717661749232898, 0.2266961322589354, 0.22698959708213806, 0.22716806558045474, 0.22706814923069693, 0.22715120017528534, 0.2277416857806119, 0.22688220712271603, 0.2275061458349228]"
"[0.19489701365937992, 0.19428423001449935, 0.19397358185782723, 0.19391322561672755, 0.1940696648493105, 0.1937658164878281, 0.19364545342265344, 0.19355701548712595, 0.19355150661906417, 0.19347674764540732]","[0.2272856506434354, 0.22660796479745346, 0.22709610922770065, 0.22743960944089023, 0.22671198573979465, 0.22718394615433432, 0.22704984654079785, 0.2263945679772984, 0.22680245610800656, 0.22711113637143915]"
"[0.19494261045236977, 0.1941976218807454, 0.19454336531308233, 0.1939259356229889, 0.19410615459996827, 0.19366201195789842, 0.1934849057270556, 0.19341909421645864, 0.193293320053086, 0.19331789830205393]","[0.22628497129136865, 0.22733760421926325, 0.22664410282265057, 0.2264463400298899, 0.22864450920711865, 0.22647583078254352, 0.2268438054756685, 0.22690934891050513, 0.22759794105182996, 0.22700089351697403]"
"[0.194987704255143, 0.19427595880566811, 0.19389360534901523, 0.19378105231693812, 0.19354146240012987, 0.19394174431051528, 0.19371629589978528, 0.19354511265243804, 0.19367946311831474, 0.19313689245253193]","[0.22632272270592776, 0.22596938908100128, 0.22628155892545526, 0.22644805230877615, 0.2268151966008273, 0.22659895636818625, 0.2268309552561153, 0.2269311249256134, 0.22785234451293945, 0.22732622921466827]"
"[0.1948417933771805, 0.1943816917435247, 0.1941448685770132, 0.19407280648545344, 0.1938161994425618, 0.19391297244903993, 0.19370731969877164, 0.19359432077225375, 0.1938543770538301, 0.19343093311300083]","[0.2275182225487449, 0.22731765969233078, 0.22698333182118155, 0.2270934893326326, 0.22667540203441272, 0.22703710062937302, 0.22712025181813675, 0.2277787977998907, 0.22632453793829138, 0.22706777534701608]"
"[0.195051160850087, 0.19453048227088793, 0.19399640283414296, 0.19398645205157145, 0.19363178039083676, 0.19356823454097827, 0.19346688931085626, 0.19344008888821212, 0.19343370404474589, 0.193339470241751]","[0.22738797556270252, 0.22633160108869727, 0.22659213028170846, 0.2266282926906239, 0.22790411114692688, 0.22787104140628467, 0.2277021665464748, 0.2272648594596169, 0.2274291840466586, 0.22676408019932834]"
"[0.19460680639865446, 0.1944451867317667, 0.19405703406248773, 0.1938690489956311, 0.19381810511861527, 0.19361570355843524, 0.1937428128962614, 0.19330240679638727, 0.1935095974073118, 0.1931940593129518]","[0.2269943654537201, 0.22693966735493054, 0.2268614863807505, 0.22674414786425504, 0.2268914756449786, 0.22700175778432327, 0.22692172771150415, 0.22755619883537292, 0.22688319195400586, 0.22759600525552576]"
"[0.19467660746708207, 0.1944185390460248, 0.1942156146527553, 0.19408074599139544, 0.19381634252411978, 0.1935789569908259, 0.19353604012606096, 0.1936800090634093, 0.19339776715757895, 0.19328233766920713]","[0.2273022153160789, 0.22710958800532602, 0.22720191830938513, 0.22670882940292358, 0.22720435803586786, 0.22786520556970077, 0.22646704045209018, 0.2281393070112575, 0.22666947543621063, 0.22722986746918072]"
"[0.19498835572478723, 0.19403308234652694, 0.19433636689672665, 0.19386534605707442, 0.19401746364880582, 0.1936210406069853, 0.19334621286513853, 0.1936905293592385, 0.19351108767548386, 0.19357890255597174]","[0.22656635533679614, 0.22717990929430182, 0.22639782320369373, 0.22660265050151132, 0.22722463580695065, 0.226986902681264, 0.22740628096190366, 0.22735301066528668, 0.22698499939658426, 0.2261862497438084]"
"[0.1950089695806406, 0.19429310776141226, 0.1938186672573187, 0.19394169687008372, 0.1937090217763064, 0.19371705563092717, 0.19355088670034798, 0.19346787856549633, 0.19342397244609133, 0.19335446027772768]","[0.22665014727549118, 0.2265854518521916, 0.22737224264578385, 0.22692011025818912, 0.22758906266906045, 0.2270970263264396, 0.22793537784706464, 0.2279871106147766, 0.2274750145998868, 0.2280428192832253]"
"[0.19482090415395037, 0.19415279112908304, 0.19407493408237184, 0.19426265495772266, 0.19371796186481202, 0.193655326734392, 0.19352974043208726, 0.19369826389818776, 0.19340061594028862, 0.19342977462374433]","[0.22654203122312372, 0.22662337530742993, 0.22658694061365994, 0.22723627496849408, 0.22727220166813245, 0.22755276750434528, 0.22759304669770328, 0.22726969420909882, 0.22746208310127258, 0.22742851213975387]"
"[0.19499462287949057, 0.19415726512670517, 0.1940577864951017, 0.19359009309994932, 0.1936051146108277, 0.1937496485758801, 0.19341435557117267, 0.1935684145713339, 0.19326985931518126, 0.19311283604831112]","[0.22674322128295898, 0.22671560401266272, 0.22708650610663675, 0.2266319082541899, 0.2279600284316323, 0.22696652872995896, 0.22717665135860443, 0.2271935140544718, 0.2278046729889783, 0.22722750902175903]"
"[0.19481364515971164, 0.19499460744614505, 0.19384200931811818, 0.1937165305930741, 0.19382040324259778, 0.1936275661751932, 0.19354515629155294, 0.19363272707073056, 0.19313229635661963, 0.19348216072028998]","[0.22600484842603857, 0.22687699578025125, 0.2272883951663971, 0.22780434787273407, 0.2270385135303844, 0.22702215611934662, 0.2281381772323088, 0.2269287326119163, 0.22750657661394638, 0.22753052955324]"
"[0.19472718565743796, 0.19426515090222263, 0.19417270288175467, 0.1937116518312571, 0.19380994201922902, 0.19357161451967395, 0.19340600795587715, 0.19319001364768768, 0.19321067311934062, 0.19315294275174336]","[0.22622079740871082, 0.22649426758289337, 0.22707452421838586, 0.2269114594567906, 0.22706373171372848, 0.22740185802633112, 0.22781972722573715, 0.22725579819896005, 0.22755193168466742, 0.22681380943818527]"
"[0.19472667483650907, 0.1943281520234079, 0.19380038079558587, 0.1936766085576038, 0.19356775207787144, 0.19360180024285706, 0.19370851194371982, 0.19339264100607562, 0.19324282374309035, 0.19339513337733794]","[0.2260411110791293, 0.22646789794618433, 0.22726020894267343, 0.2271591438488527, 0.22744084081866525, 0.22750553624196487, 0.22784912586212158, 0.22752327404238962, 0.22761276906186884, 0.22717136144638062]"
"[0.19474399591587027, 0.1943718588777951, 0.19383809244146152, 0.1937408701193576, 0.19341206847100842, 0.19366319591597636, 0.19361599960497447, 0.19366699730863376, 0.19320385804285808, 0.19329238082377279]","[0.22646890580654144, 0.22626856375824322, 0.22696182402697476, 0.22680417786944995, 0.2273005490953272, 0.22810164093971252, 0.2268133732405576, 0.2269289276816628, 0.22710379822687668, 0.22700164399363779]"
"[0.1948054836568784, 0.1940289942585692, 0.1940334043180456, 0.19375188876779711, 0.19397422701728587, 0.19363746974541216, 0.1932960100167868, 0.19371152334675498, 0.19344989985835795, 0.19342881730016398]","[0.2274556647647511, 0.22685190899805588, 0.22651692818511615, 0.22674088315530258, 0.22763714058832688, 0.2269212617115541, 0.22735811228101904, 0.22754344208673996, 0.2273394140330228, 0.2284435589205135]"
"[0.19461395621907954, 0.1941056163335333, 0.1939854136839205, 0.19376789291902463, 0.19361229256099585, 0.1934143642381746, 0.1934202574953741, 0.1934509237810057, 0.19359262827403692, 0.19333722031846337]","[0.22671402584422717, 0.22727543115615845, 0.22712691128253937, 0.22776243632489984, 0.22697830335660416, 0.2272392145612023, 0.22733037038282913, 0.22759141976183112, 0.22730993140827527, 0.22742317346009341]"
"[0.19464474703584397, 0.1941252434436156, 0.19402520943965232, 0.19384658458281537, 0.19354097712404875, 0.19366647622414998, 0.19351483379699747, 0.19334661960601807, 0.19334284292191875, 0.1929867697157422]","[0.2268429086966948, 0.22754590890624307, 0.22694922441785986, 0.2277585511857813, 0.22715009207075293, 0.22697991539131512, 0.227359339594841, 0.22773717479272323, 0.22784474898468365, 0.22764355621554636]"
"[0.19471253439479944, 0.1942630855708706, 0.19403110459751013, 0.19404205102093366, 0.19374555486197376, 0.19363834670915894, 0.19329720096928732, 0.19333926421038958, 0.19338814290810605, 0.1931619955873003]","[0.22619061849334024, 0.22645278681408276, 0.22706347026608206, 0.2269341850822622, 0.22718378359621222, 0.22737161408771167, 0.227109894156456, 0.2278718650341034, 0.22717036577788266, 0.22724643349647522]"
"[0.19492722827256942, 0.19405491026688595, 0.19396723229057936, 0.19365198393257296, 0.19359972791708246, 0.1935189573132262, 0.19365957911525453, 0.19323278309739367, 0.19316244840013738, 0.1931403303632931]","[0.2273506373167038, 0.22733483802188525, 0.2266820032488216, 0.22660714929754083, 0.22690897096287121, 0.2270761335437948, 0.22691258517178622, 0.22753036157651382, 0.22753559052944183, 0.2267974086783149]"
"[0.19450377566473825, 0.19420137818978758, 0.19366389436989415, 0.19385725989633676, 0.19354794220048555, 0.1935760546095517, 0.19338903089567105, 0.19332805587625018, 0.19290597197048517, 0.19297348266961623]","[0.22700660743496634, 0.22722409801049667, 0.22699646245349536, 0.22679970345713876, 0.22831226072528146, 0.22698002782734958, 0.22685141184113242, 0.2268956317143007, 0.22770044884898447, 0.22774306481534784]"
"[0.19459286970751627, 0.19421878867611594, 0.19381377283407716, 0.1940497638163518, 0.19370188959399048, 0.1934791178423531, 0.19325123696911092, 0.1934383544234597, 0.1934250554411995, 0.19298339315823146]","[0.22703840244900098, 0.22690280730074103, 0.2269279252399098, 0.22673917494036935, 0.22658669542182575, 0.22740056162530725, 0.2274642220952294, 0.22719635204835373, 0.22782016477801584, 0.22755382548679004]"
"[0.19437773829820204, 0.19420795842092864, 0.19381909437325537, 0.19379203660147531, 0.19369146014962876, 0.19345998596780153, 0.1934545671149176, 0.1935863805060484, 0.19344206808172926, 0.1930540657165099]","[0.22747148437933487, 0.22705250436609442, 0.22770184413953262, 0.22704444283788855, 0.22740084339271893, 0.22705121338367462, 0.22747707231478256, 0.22758276760578156, 0.22806727750734848, 0.22712511095133694]"
"[0.19458019946302688, 0.1941105591855487, 0.19402811296132147, 0.19371905405910647, 0.1936145251502796, 0.19338911992250657, 0.1934885020006676, 0.1933043661470316, 0.19315251137833206, 0.19325081198191157]","[0.22670928050171246, 0.22678867659785532, 0.2269824824549935, 0.22728922692212192, 0.2274834161454981, 0.22695173458619552, 0.22754099829630417, 0.2276257032697851, 0.22801673818718304, 0.22767481072382492]"
"[0.19445042464197898, 0.19433005807959303, 0.19402510581576093, 0.19360133435349075, 0.19363622838745312, 0.19335309727763644, 0.1934430430434188, 0.19312354496547154, 0.19311168105626592, 0.19324879515535978]","[0.2278968705372377, 0.2264100746674971, 0.22744081914424896, 0.2268652008338408, 0.22715863450007004, 0.22711808573115955, 0.2275772433389317, 0.2273048758506775, 0.22796240855347027, 0.22777877206152136]"
"[0.19433889325175965, 0.19428725525432702, 0.19375135141367816, 0.1940067212040327, 0.19340202288360012, 0.19357024323271246, 0.19326045858312627, 0.19310039890055752, 0.19333437624938635, 0.19326335549050447]","[0.22653613849119705, 0.22694105045361954, 0.22682453421029178, 0.22676823220469736, 0.22709108076312326, 0.22758625989610498, 0.22831412743438373, 0.2274395769292658, 0.227034483443607, 0.22807072509418835]"
"[0.19466343012695408, 0.1942337409270053, 0.19391503109007466, 0.19347826528305911, 0.19353911645558416, 0.19343183121206808, 0.1934458319934047, 0.19344962091774356, 0.193240903013823, 0.19301270556693173]","[0.2265983372926712, 0.2262621819972992, 0.2276307764378461, 0.22790183262391525, 0.22749927910891446, 0.22762021557851272, 0.22725402225147595, 0.22723995690995996, 0.22780074991963126, 0.22823324393142352]"
"[0.19448806330257531, 0.1939835087681303, 0.19379586270269084, 0.19377634187742154, 0.19354673239345455, 0.19339111135626325, 0.19343455204245996, 0.1929905566633964, 0.19324090879182426, 0.19316952371475649]","[0.22747614708813754, 0.2277189479632811, 0.22709780796007675, 0.22772013328292154, 0.22732056812806564, 0.22778107090429825, 0.2274498614397916, 0.22725545276295056, 0.227464115077799, 0.2272141779010946]"
"[0.1944758814512467, 0.19400308782957038, 0.1937729699575171, 0.19354419866386724, 0.19383948037818988, 0.19349453263745017, 0.1935691722497648, 0.19297776492882748, 0.19311054476669856, 0.1931540165476653]","[0.22696967152031985, 0.22704309766942804, 0.22689542174339294, 0.22710297053510492, 0.22727133604613217, 0.22681628844954752, 0.22693191468715668, 0.2276588028127497, 0.22727593779563904, 0.22719814560630106]"
"[0.19429890104398437, 0.1942382088425208, 0.1938672360717034, 0.19371746541286, 0.19390158811394048, 0.1932230280066023, 0.19324140235477563, 0.19319607804016192, 0.19318468321342858, 0.19309615549080225]","[0.22701189328323712, 0.22722934999249197, 0.22702633792703802, 0.22810388695109973, 0.2278391718864441, 0.22832911258394067, 0.22787689078937878, 0.2275685884735801, 0.22797211869196457, 0.2286455441604961]"
"[0.19421788928460101, 0.1942006369330445, 0.19401193607826622, 0.1938418937580926, 0.1934424955777976, 0.1933880018032327, 0.19320730697743746, 0.19328838085033456, 0.1931537842111928, 0.1929399422845062]","[0.22756909104910764, 0.22658817741003903, 0.22695889391682364, 0.22664432363076645, 0.22773034057833932, 0.22755569219589233, 0.2268723561005159, 0.2274383780631152, 0.22701027312062003, 0.227052394639362]"
"[0.19450565967328695, 0.19420045264521424, 0.1938896690096174, 0.1938622942080303, 0.19336446830812765, 0.19363519975117274, 0.1932328642935169, 0.1935132123073753, 0.19314689037142968, 0.1932818969445569]","[0.22750634903257544, 0.2270767851309343, 0.22731423377990723, 0.2270251769911159, 0.22763013975186783, 0.2273881354115226, 0.22711488198150287, 0.22766035795211792, 0.22740685939788818, 0.2279233322902159]"
"[0.19435779248573343, 0.19409030630272261, 0.19406771887930072, 0.19358095982853246, 0.19359994329968278, 0.19343907416475062, 0.193258347483922, 0.19323480235678808, 0.1930907666683197, 0.19304612841533156]","[0.22716868330131879, 0.2266422686251727, 0.22730489752509378, 0.2268478355624459, 0.22745252739299426, 0.22736462408846075, 0.22758349776268005, 0.2290342152118683, 0.22770599885420365, 0.22806419432163239]"
"[0.19457937609784456, 0.19412431158885665, 0.19373051913417116, 0.19338140606271978, 0.19356350250998322, 0.19326121208010888, 0.193274729562049, 0.1933138873808238, 0.1930821395041991, 0.1927804573610121]","[0.2266870466145602, 0.22676807100122626, 0.22731039334427228, 0.22776376523754813, 0.22725449096072803, 0.2281097864562815, 0.22748610106381503, 0.22739237953316083, 0.22807490825653076, 0.22770990837704053]"
"[0.1944962651753912, 0.1939970627427101, 0.19384425498393118, 0.19367994094381527, 0.1935336674962725, 0.19322786312930437, 0.19324765422818613, 0.1931274888314763, 0.19300268172305457, 0.19287057806338584]","[0.22645363753492181, 0.22735347124663266, 0.22695601663806222, 0.22697124020619827, 0.2275211919437755, 0.22757721489126032, 0.2277182557366111, 0.22752692076292905, 0.22732204740697687, 0.22762678428129715]"
"[0.19456437108468036, 0.19385165135775292, 0.19379212524817915, 0.19351098139067086, 0.19349143502055383, 0.19350833232913697, 0.19330232240715806, 0.19340214893525962, 0.19313838713023126, 0.19275675531552763]","[0.22673637081276288, 0.22735247693278574, 0.22727448560974814, 0.22755985503846948, 0.22707261957905508, 0.22763117335059427, 0.22761691835793582, 0.2274481017481197, 0.22752385383302515, 0.2275227809494192]"
"[0.1943381214324309, 0.1939913711073447, 0.19381998905113765, 0.19356389792293918, 0.1935237722129238, 0.1931796606858166, 0.19342499545642308, 0.1931090589080538, 0.19305665152413504, 0.19314492767562672]","[0.22655043005943298, 0.22713738815350967, 0.22704343091357837, 0.22685847634618933, 0.22796757248314944, 0.22730592705986716, 0.22763856839049945, 0.2271685695106333, 0.22769185629757968, 0.22723676399751144]"
"[0.19451334251433003, 0.19419771524108187, 0.19358499317753072, 0.19371360335118917, 0.19342167219337153, 0.1931820357484477, 0.19344788386809583, 0.19349464637284375, 0.19301493359463556, 0.1929690787682728]","[0.2266147190874273, 0.2275025031783364, 0.22680905867706647, 0.22740283879366788, 0.2265063686804338, 0.22755691544576126, 0.2275157868862152, 0.227855537425388, 0.22778587991541083, 0.2267936264926737]"
"[0.1946020906372946, 0.1938159130513668, 0.1939316445163318, 0.19365045595533995, 0.19388594311110827, 0.19332476408810031, 0.193347694770414, 0.19295747441296673, 0.1930417326488057, 0.19277465556349074]","[0.22684717720205133, 0.22667508775537665, 0.22724520753730426, 0.22746590050784024, 0.22762560031630777, 0.22690857269547202, 0.22781789167360825, 0.22787881168452176, 0.22767591611905533, 0.22799709710207852]"
"[0.19450014510325023, 0.19396249007205574, 0.1935250612393934, 0.19365251702921732, 0.19375741861912668, 0.19320963323116302, 0.1931446612793572, 0.19298357934672006, 0.19314310106695914, 0.19307823965744098]","[0.2270032208074223, 0.22712635045701807, 0.22744979777119376, 0.22775226560505954, 0.22750495238737625, 0.2272516502575441, 0.22736624831503088, 0.22742315991358322, 0.2274011089043184, 0.22766710275953467]"
"[0.1944439988963458, 0.19409322092423634, 0.19358572789600917, 0.1938257845384734, 0.19358057437502607, 0.19337778310386503, 0.19335552381009471, 0.19291870736954164, 0.1930128075942701, 0.19309661773090459]","[0.22711255875500766, 0.22705273194746536, 0.2270992791110819, 0.2271005470644344, 0.2275527146729556, 0.22771064937114716, 0.22744349051605572, 0.22717005556279962, 0.22765886783599854, 0.22739249874245038]"
"[0.1943123495700408, 0.1941827553115329, 0.19361872043536635, 0.1936249415181121, 0.1932409392023573, 0.19321339972773377, 0.19332306117427592, 0.1932568092431341, 0.1930477429105311, 0.19301388139019207]","[0.22694667090069165, 0.2268515391783281, 0.22745043174787002, 0.22726152295416052, 0.22685916450890628, 0.22804492170160467, 0.2273381853645498, 0.227740233594721, 0.22728847780010916, 0.22775988280773163]"
"[0.19445628513182914, 0.19402350895867057, 0.19391247234782394, 0.1933026459752297, 0.19350567566496985, 0.19340102519003713, 0.19311749418171084, 0.19286905130257412, 0.1928000803656724, 0.19269169281635964]","[0.22724885019389066, 0.22763572768731552, 0.2269717427817258, 0.22745081917806106, 0.22786375338380987, 0.22738236324353653, 0.2269871167161248, 0.22761642120101236, 0.2274221886288036, 0.22777648676525464]"
"[0.19459195799973547, 0.19435428584716757, 0.19361714577796507, 0.1936043087317019, 0.19336864625921055, 0.19325961415864984, 0.19329930651856927, 0.1932001763156482, 0.1931452995964459, 0.1928526299948595]","[0.2271478081291372, 0.22675745731050317, 0.2271638729355552, 0.22730311344970355, 0.22690871222452683, 0.22770929065617648, 0.22758308188481766, 0.2283891493623907, 0.22739242830059744, 0.22806093232198196]"
"[0.19442501770598547, 0.19386353602214734, 0.1939973174309244, 0.19362603508088053, 0.19353981468142295, 0.1934361234307289, 0.19348294584422696, 0.19344630502924628, 0.19298105747724065, 0.1927974342691655]","[0.226665122942491, 0.2270276668396863, 0.22747341882098804, 0.22710285945372147, 0.22746738385070453, 0.22696714103221893, 0.22752491723407398, 0.22789442132819782, 0.22730862281539224, 0.22825725918466394]"
"[0.19466140151632075, 0.1936971073856159, 0.19358423017725654, 0.19364424437588576, 0.19368566633487233, 0.1933167318300325, 0.19339174055019204, 0.19308145253025755, 0.19302082175807078, 0.1927694348352296]","[0.22747631506486374, 0.2273586324670098, 0.22712711583484302, 0.22757466543804517, 0.22744078663262454, 0.227157094261863, 0.22780219397761606, 0.22755962203849445, 0.2272692769765854, 0.227779743346301]"
"[0.1944194470285153, 0.19398782037350595, 0.19387232998804171, 0.19334298676374007, 0.19319758875941745, 0.19312331490978904, 0.1935164964928919, 0.1929408798412401, 0.19307860336741622, 0.1929422131910616]","[0.22737792947075583, 0.22654593668200754, 0.2288010757077824, 0.22751881046728653, 0.22762664746154437, 0.22845763916319067, 0.2277731651609594, 0.22797563130205328, 0.22817014835097574, 0.22727947749874808]"
"[0.19443111942738903, 0.19416877171214747, 0.1933938162971516, 0.19333602693312021, 0.19359289102104246, 0.19332807465475432, 0.1931488050185904, 0.19311846929545307, 0.19296149012385583, 0.19302685726053861]","[0.22694569284265692, 0.22702558474107223, 0.22802767157554626, 0.22742068767547607, 0.22746636379848828, 0.2273736149072647, 0.228059936653484, 0.22771768813783472, 0.22684389488263565, 0.227768135341731]"
"[0.19455226434736836, 0.193896335758725, 0.19376838792647635, 0.1936428046652249, 0.19327206331856397, 0.19321130238929574, 0.19316515174447274, 0.19315754675439425, 0.19313056059941955, 0.19280637116456517]","[0.2272267693823034, 0.22711657123132187, 0.22767494483427567, 0.22765294936570254, 0.2269307402047244, 0.22784330763600089, 0.2281400290402499, 0.22775251215154474, 0.22741150856018066, 0.2279545800252394]"
"[0.19431015879523997, 0.19393845480315539, 0.1937783427384435, 0.19326791881906744, 0.19335953944495746, 0.19330859473165202, 0.19305672101220306, 0.19278532228603654, 0.19305067699478598, 0.1928466514361148]","[0.22734438560225748, 0.2273565801707181, 0.22700375453992325, 0.22746190835129132, 0.22744940492239865, 0.22730431908910925, 0.2272235398942774, 0.22785283625125885, 0.22774177383292804, 0.2285328751260584]"
"[0.1944156210033261, 0.19370548487926015, 0.1938701644539833, 0.19341045891752048, 0.19350991474122417, 0.19318713065312834, 0.19326224717862753, 0.19312243193996195, 0.19287659516748118, 0.19278418272733688]","[0.22753087769855151, 0.2278160791505467, 0.22739375585859473, 0.22834256155924362, 0.2273551645604047, 0.2275851924311031, 0.2281060747124932, 0.22805855490944602, 0.22770799019119956, 0.22767921063033017]"
"[0.1943017625991179, 0.1939226005758558, 0.19363316589472246, 0.19334096400713435, 0.19329539503978224, 0.19330158920920626, 0.19304580940883986, 0.19306286530835287, 0.19291906438919962, 0.19290518851912752]","[0.22721224210479044, 0.2272170687263662, 0.22683672606945038, 0.22786748680201444, 0.22758931327949872, 0.22808013450015674, 0.22800506245006213, 0.22791028293696317, 0.22800593349066647, 0.22748896479606628]"
"[0.1942912355369451, 0.19399715488662525, 0.1935852334207418, 0.19362398639929537, 0.19331128180635218, 0.1933503159302838, 0.1932835688396376, 0.1927592647927148, 0.19292003494136187, 0.19289367478720995]","[0.22683595256371933, 0.2273804938251322, 0.22812315415252338, 0.22785249894315546, 0.2280848121101206, 0.22761402888731522, 0.22774223576892505, 0.22808475521477786, 0.22743859616192905, 0.22732807154005225]"
"[0.19450054652228646, 0.19393373645690024, 0.19377329367764143, 0.1934300420843825, 0.1931964429665585, 0.19315680070799224, 0.1932039482861149, 0.1928109523593163, 0.19311360011295398, 0.1926886097965192]","[0.22651621834798294, 0.2265532694079659, 0.22737798636609857, 0.22721588205207477, 0.22727061130783774, 0.22730082679878583, 0.22770313647660342, 0.22812575643712824, 0.22808765823190863, 0.22804531455039978]"
"[0.19448752001840242, 0.19403435928480967, 0.19375754071741688, 0.19352121666377906, 0.193215012550354, 0.19305123388767242, 0.19334135341401004, 0.1933027326452489, 0.19283090425389154, 0.19257813137100668]","[0.22697000747377222, 0.22715948793021115, 0.22740898484533484, 0.22795100916515698, 0.22741513360630383, 0.2274363406679847, 0.2276716191660274, 0.22832494567741046, 0.2277365895834836, 0.2277597419240258]"
"[0.1944961712068441, 0.19386506992943434, 0.19364844825194807, 0.19347748586109706, 0.19341439054328569, 0.1932312355053668, 0.1932374286864485, 0.19300412865621702, 0.19290038730416978, 0.19279547233362587]","[0.22732059928503903, 0.22731727768074383, 0.2270009910518473, 0.22718461806123907, 0.22824902155182578, 0.22791740433736282, 0.2281451943245801, 0.22778408364816147, 0.22833101045001636, 0.22839294103058902]"
"[0.1944429617451162, 0.19401860145889982, 0.19364554815146387, 0.1935227265467449, 0.19331843694862055, 0.19306986368432336, 0.1932916968148582, 0.19328284088750275, 0.19315174624932055, 0.1927823255560836]","[0.2264577949588949, 0.22692930833859878, 0.22766527939926495, 0.22796667164022272, 0.2267235585234382, 0.2279324165799401, 0.2277592339298942, 0.22815440730615097, 0.22759103368629108, 0.22749511220238425]"
"[0.1940986491283592, 0.19385553105753295, 0.19358126393386296, 0.19333705290847894, 0.19340873380400697, 0.19311913726281146, 0.19341780306125173, 0.19298890088589823, 0.19284569259200776, 0.19315262747054196]","[0.22760010036555203, 0.2272344638000835, 0.22872265360572122, 0.2276156937534159, 0.22733525796370072, 0.228226745670492, 0.22784956883300433, 0.2273221815174276, 0.2275643836368214, 0.22775593400001526]"
